NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE_YEARS,EMPLOYED_YEARS,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TO_INCOME
0.034441955,0.06755765,0.07333082,0.09199927,-0.05572143,-0.0048803943,-0.057841726,-0.105792545,0.07983029,-0.05730273,0.092401385,-0.01002587,0.11490204,0.0055135293,-0.0030727375,0.014224705,-0.17204922,0.0,0.91657966,0.010774689,-0.00037512663,0.044838212,0.0067352057,-1.0198476,-0.59860367,-0.20680924,-0.052812375,-0.0058930162,0.09398191,4.8056594e-05,0.002702246,-2.314597e-05,0.004650984,0.003818801,0.012203431,-0.60542953,0.037589148,0.14945832,-0.22882515,-0.09028135,-0.05869956,-0.017228112,-0.1254753,0.0,-0.15383045,0.0,0.004751205,0.03566645,0.0,0.01857126,0.0009519046,0.0,0.00079562515,0.0,0.00016893115,5.5392687e-05,0.0,0.0030715368,0.0,0.0025992945,0.0,0.0,0.0,-1.6027534e-05,-0.00010553282,-0.002471923,-0.044684704,-0.050059445,-0.39447257,-0.13207631,-0.10381879,0.005032098,-0.014983358,0.0016534242
-0.5338772,0.037105888,-0.25208795,0.15205918,0.035087492,-0.0052297646,-0.027336102,-0.096738726,0.055773746,-0.045670636,-0.085863255,-0.29081005,0.11323437,0.007844319,0.010502859,-0.014766544,0.054718066,0.0,-0.10920534,0.0228769,-0.0005223308,0.055938702,0.009407811,-0.319864,-0.5090625,-0.14145777,-0.0066805864,0.01064783,0.038125105,0.00027804848,0.0032659124,-0.00012087154,0.009567145,-0.028963977,-0.10589534,0.03567901,-0.19114023,-0.32037675,-0.069988884,-0.08890656,-0.09049918,-0.018611858,0.0552622,0.0,0.10542889,0.0,0.010446439,0.04353171,0.0,0.032381274,0.0017608829,0.0,0.0007891275,0.0,0.00012268752,5.20494e-05,0.0,0.0007858868,0.0,0.0022929916,0.0,0.0,0.0,-1.412368e-05,-6.951383e-05,-0.0017984966,-0.051165413,-0.060660698,-0.34371108,0.048663676,0.10232081,-0.012694604,-0.009663322,0.00010126138
0.037449628,-0.008730825,0.12192544,-0.09761714,-0.15391918,-0.012374105,-0.031543966,-0.044371877,-0.3118063,-0.038131207,-0.08875291,-0.31058818,0.13109402,0.0033472967,-0.10610605,0.02463275,-0.015190959,0.0,-0.118786864,-0.11417758,-0.00023358059,0.08548608,0.0073811337,-0.2556589,-0.6341371,0.016593736,0.0032448038,0.012327969,0.037041206,2.7934355e-05,0.0037237194,0.00020118542,0.009712767,-0.029362932,-0.26608723,0.033696327,0.15105316,-0.42178,-0.2137977,-0.07033833,-0.037745815,-0.015099253,0.03477461,0.0,-0.091379344,0.0,0.005155906,0.01772829,0.0,0.019669108,0.0022099358,0.0,0.0010994703,0.0,0.000120607925,7.568026e-06,0.0,0.0031125234,0.0,0.0026275676,0.0,0.0,0.0,-1.520936e-05,-4.48175e-05,-0.00014542256,-0.047742084,-0.036753625,-0.2260394,0.052661307,-0.0039297435,0.009195408,0.013665594,0.0038779608
0.036267377,-0.034772728,0.052331574,-0.10446618,0.037740085,-0.012932209,-0.08636867,-0.094696395,0.05719375,-0.05461858,0.06756277,-0.23798746,-0.052240975,0.0027564033,-0.010804997,-0.016242689,0.0032110475,0.0,1.0423863,0.012555214,-0.0003775073,-0.29343212,0.0093797175,-1.0568472,-0.3284729,0.0058724885,-0.0027288052,-0.0155837955,-0.2041588,0.00027121123,0.0038139124,2.1218912e-06,0.004456485,0.004957419,0.010273408,-0.5917731,-0.5838156,-0.4569165,-0.21899128,-0.09734023,-0.1273793,-0.01998345,0.03619141,0.0,-0.14017376,0.0,0.0052097035,0.031132683,0.0,0.016997976,0.0018171845,0.0,0.00077183155,0.0,0.00016974949,1.8281977e-05,0.0,0.0028719765,0.0,0.0015484476,0.0,0.0,0.0,8.049421e-06,-0.0002409183,-0.0018081509,-0.05594622,-0.059576146,-0.433753,-0.22203383,-0.13491152,-0.027122788,-0.01555245,-0.013358453
0.023701353,-0.017057769,0.13716045,-0.100070454,0.033111617,0.0038966192,-0.06696033,-0.14863391,0.09568309,0.29830253,-0.13339853,-0.038693678,0.23148845,0.0047253347,0.024309548,0.003393442,-0.03167685,0.0,-0.11366825,0.010069592,-0.00022622061,0.08718422,0.0075154565,0.038768414,-0.48167944,-0.13914236,-0.018397126,0.0056512114,0.047692966,4.7858583e-05,0.004386879,7.764841e-05,0.010643894,-0.04892331,-0.119191654,-0.1828065,0.07555273,-0.34566236,-0.36120394,-0.09242264,-0.049151987,-0.020854395,-0.26834723,0.0,-0.09642102,0.0,0.005309502,0.01913343,0.0,0.019670358,0.0015725082,0.0,0.0007504253,0.0,8.122676e-05,2.1791497e-05,0.0,0.0029526101,0.0,0.0025876882,0.0,0.0,0.0,-1.0436055e-05,-4.8749414e-05,-9.22034e-05,-0.030074064,-0.030689927,-0.18440259,-0.018088097,0.07819525,0.006616884,-0.014659919,-0.0011457364
0.04074911,0.051593613,-0.33286375,-0.091895394,0.033829603,0.0025355876,0.063959286,0.068476506,-0.25146174,-0.046176635,-0.11706622,-0.027483001,0.10181214,0.007628654,-0.12368507,0.017861323,0.036171548,0.0,-0.10437971,0.015385684,-0.0001467459,0.049459234,0.0067685586,0.054301474,-0.53220904,0.013637624,-0.0010470385,-0.0029312829,0.037532948,5.1414303e-05,-0.06007908,2.066206e-05,0.004066905,0.008906408,0.021118866,-0.082659826,-0.49662215,-0.35964736,-0.40628842,-0.11433128,-0.06976418,-0.019076413,-0.10559314,0.0,-0.11867701,0.0,0.005344292,0.019797351,0.0,0.024936544,0.001502645,0.0,0.000811288,0.0,0.00016840498,6.0591874e-06,0.0,0.0028071187,0.0,0.002683043,0.0,0.0,0.0,-1.0367159e-05,-4.219904e-05,-0.00072647154,-0.04612591,-0.04490007,-0.52932787,-0.021055456,-0.2539079,0.007986907,-0.022715624,-0.0011601634
0.035104934,-0.039381295,-0.27531663,0.17181467,0.020541502,0.05205001,-0.0874509,0.042315908,-0.11393939,-0.04975266,0.069047906,-0.020191193,0.098651856,0.004993806,-0.09136149,-0.056794297,-0.043437313,0.0,1.0094795,0.016209763,-0.0002611641,-0.27867678,0.0066181296,-1.1014248,-0.4850921,0.0062431977,-0.008675078,-0.0017427357,-0.114875644,4.5286903e-05,0.0042427,2.3484654e-05,0.0037191864,0.003983473,0.015244274,-0.5534977,0.27764964,-0.65456903,-0.39483488,-0.09464477,-0.07744511,-0.021430086,0.08408666,0.0,-0.18023434,0.0,0.005315735,0.038133327,0.0,0.018965093,0.0016014236,0.0,0.0008072166,0.0,0.00012211478,5.4805e-05,0.0,0.003261541,0.0,0.0010037129,0.0,0.0,0.0,-8.245919e-06,-0.00026455568,-0.0016533699,-0.042073295,-0.0419198,-0.232788,-0.14699589,-0.095870875,0.04338967,0.020638458,0.037714023
0.02957276,-0.015759643,0.11469997,-0.087999076,-0.289995,-0.0075199446,0.0019647118,0.025614044,0.14807706,-0.036375888,-0.09600213,0.006714341,-0.005882606,0.0027066641,-0.12111823,-0.014602964,-0.1992229,0.0,-0.10785371,0.008341775,-0.00027839383,0.08126255,0.006072823,0.16582493,-0.38756466,0.019567873,-0.001200634,0.01859824,0.053464174,5.1428484e-05,0.0029425044,4.2879085e-05,0.0038182503,0.005599585,0.021881994,-0.033103365,0.71763706,-0.45246294,-0.34685624,-0.0975047,-0.051057152,-0.015377286,-0.23842624,0.0,-0.10469239,0.0,0.004827373,0.01833979,0.0,0.020762483,0.0013447169,0.0,0.00042791298,0.0,0.00014697341,5.5051198e-05,0.0,0.0031543174,0.0,0.002151536,0.0,0.0,0.0,-0.00028230375,-6.40917e-05,-0.0017638505,-0.033237707,-0.039029773,-0.19902383,0.07719384,0.12292701,0.0162259,-0.03237025,0.0007404485
0.039769463,-0.04128206,0.09698697,-0.13248615,0.0427854,0.01368209,0.003822935,-0.009894256,-0.033834156,-0.07087478,-0.12584504,-0.035867948,-0.028069878,0.005358678,-0.24882947,-0.036237635,0.008129765,0.0,-0.13018207,0.009605939,-0.0003304217,0.059779935,0.0070834784,0.25250536,-0.3895959,0.059777807,0.01636968,-0.32616863,-0.15854059,0.0002591415,-0.054999612,0.0029285634,0.0021255899,0.0056496793,0.016717756,-0.12829526,-0.26091856,-0.7240653,-0.44872662,-0.11323138,-0.054001626,-0.017363666,-0.12046146,0.0,-0.1017196,0.0,0.005289524,0.019757314,0.0,0.019020915,0.0017076602,0.0,0.00081845117,0.0,0.00016758255,1.3304072e-05,0.0,0.0030732104,0.0,0.0020535814,0.0,0.0,0.0,-6.136552e-06,-4.7153382e-05,-0.0013617813,-0.26757374,-0.06421191,-0.45512375,-0.03409082,-0.17672509,-0.040264364,-0.0009968732,0.00013446005
0.03411257,-0.019634543,0.09113163,-0.118446216,0.038836237,-0.0024147325,0.072244994,0.0791237,-0.27531442,-0.037614543,-0.12297896,-0.27758107,0.10823836,0.0037140527,-0.016473165,0.010339624,0.039047536,0.0,-0.10315366,0.020974927,-0.00013161366,0.07097661,0.009977256,0.10999998,-0.57277316,0.0047945525,-0.0062512974,0.018714562,-0.19325526,4.611299e-05,0.0039551114,4.9282913e-05,0.007636944,0.006470433,0.018285004,-0.15377933,-0.5465728,-0.45526788,-0.37112367,-0.113436565,-0.0807649,-0.02410805,0.05087464,0.0,-0.11560875,0.0,0.005443782,0.020914495,0.0,0.019448144,0.0019316238,0.0,0.0006427315,0.0,3.111331e-05,-1.8790051e-06,0.0,-0.39143097,0.0,0.002751164,0.0,0.0,0.0,-4.2993994e-05,-3.5754172e-05,-0.0018614265,-0.045807514,-0.43924454,-0.5104247,-0.06418158,0.058057472,0.0030070564,-0.004451588,0.0024732875
0.032849677,-0.023625627,0.12252107,-0.09452989,0.03601074,-0.0025414776,-0.05292166,-0.03878723,0.091179915,-0.04472967,-0.12187503,-0.025162257,0.0031042083,0.0035256294,0.0015159481,0.023282051,-0.054441303,0.0,-0.2073618,-0.058101773,-0.00034623357,0.082316026,0.0054986444,0.32337466,-0.4012423,-0.27058867,-0.024600543,0.045856364,0.03524871,5.1447038e-05,0.0031865411,2.0278496e-05,0.0037305884,0.009838637,0.01579165,0.043304797,0.22572097,-0.5413614,-0.3420086,-0.10241595,-0.042017724,-0.018929133,-0.11553997,0.0,-0.1040411,0.0,0.0048148064,0.019231547,0.0,0.017573763,0.0012626671,0.0,0.0013050534,0.0,0.00011941314,5.5051198e-05,0.0,0.0034590876,0.0,0.002770245,0.0,0.0,0.0,-2.2560394e-05,-0.00014754079,-0.000293077,-0.03729279,-0.045247413,-0.18789153,-0.19087309,-0.20587833,0.009092172,-0.005213708,0.0017836253
-0.4751846,-0.034737274,0.06687286,-0.13477078,0.034731682,-0.004151988,-0.034968093,-0.05761855,0.045532838,-0.047781304,-0.10397677,-0.0012645309,-0.13347669,0.003057963,0.041664872,-0.09455063,-0.018156819,0.0,-0.22905529,0.008643304,-0.00078653684,0.063911326,0.007341351,-0.39238375,-0.49690092,0.012958911,-0.0014258039,0.018828174,0.05381434,2.2267912e-05,0.0031346725,-0.00081707025,0.0062921024,0.008681168,0.014490935,0.040927317,-0.4144684,-0.3403619,-0.20315595,-0.07686478,-0.02905278,-0.016889194,0.06881642,0.0,0.08649492,0.0,0.009793773,0.043885417,0.0,0.025181396,0.0012904278,0.0,0.0010572454,0.0,0.00011933196,5.5051198e-05,0.0,0.0019380454,0.0,0.0027172053,0.0,0.0,0.0,-8.6087075e-06,-0.00011037789,-0.0010573029,-0.04317311,-0.053748675,-0.3753271,0.019515067,-0.04560151,-0.0009787402,-0.015492933,-0.009582297
0.03384153,-0.030567124,0.07827422,-0.098491706,-0.08196001,0.014721769,0.027911486,0.021419734,-0.0057999087,-0.07848616,0.064202584,0.008237236,0.121424705,0.0037889937,-0.10680635,-0.020536227,0.0135052735,0.0,0.9670359,0.010998196,-0.00023605772,-0.33049807,0.0075686714,-1.0736712,-0.59172976,0.009083265,-0.024516549,0.023622073,-0.23071125,2.4299206e-05,0.003505959,-4.5464e-05,0.002183727,0.0027224615,0.013172135,-0.53356326,0.04883034,0.013731095,-0.20669514,-0.08290832,-0.02969468,-0.01275305,0.08444312,0.0,-0.15602764,0.0,0.0047212057,0.041260216,0.0,0.017128393,0.0015808339,0.0,0.0006089038,0.0,0.00010757905,5.5199416e-05,0.0,0.0033104266,0.0,0.0022526053,0.0,0.0,0.0,-1.1122718e-05,-5.3141994e-05,-0.0027659016,-0.32187414,-0.055171393,-0.47498283,0.09063658,-0.10818412,0.010726714,0.026103871,0.023760632
0.0477327,0.033612583,-0.44026905,-0.10434847,-0.65588063,-0.0033071402,-0.024968306,0.041742034,0.1473778,-0.03443969,-0.19750153,-0.30649525,0.11407555,0.002142364,-0.10251096,-0.010590383,0.020381302,0.0,-0.106031045,0.009660697,-0.00015565068,0.054102313,0.00786422,0.12289615,-0.08446289,0.010948073,-0.0048442474,-0.00072314095,0.030824998,-0.004741314,-0.049139064,2.9148698e-05,-0.04082793,-0.027295237,0.027782375,-0.0874169,-1.0831891,0.16244641,-0.20539297,-0.09721387,-0.050276216,-0.016148515,-0.046109,0.0,-0.14726147,0.0,0.0056119002,0.02046341,0.0,0.03142931,0.0018140087,0.0,0.0006887838,0.0,0.00012941171,1.950415e-05,0.0,0.0018571985,0.0,0.002528347,0.0,0.0,0.0,-0.00016671684,-0.00012112465,-0.0031922758,-0.06019118,-0.05619727,-0.65162265,0.051582985,-0.25390604,-0.03692302,-0.031353086,-0.0004971813
